image,x,y,degree,label,prob,n_gt_nets_on_node
circuit_1135.jpg,640,375,4,1,0.1628,2
circuit_1135.jpg,164,590,3,1,0.628,2
circuit_1135.jpg,163,608,3,1,0.6896,2
circuit_1135.jpg,639,615,4,1,0.566,2
circuit_1135.jpg,812,618,4,0,0.4316,2
circuit_1145.jpg,294,379,4,1,0.6472,2
circuit_1145.jpg,460,380,4,1,0.9026,2
circuit_1145.jpg,671,382,3,1,0.6128,3
circuit_1145.jpg,295,408,3,1,0.5653,2
circuit_1145.jpg,677,478,3,1,0.4043,3
circuit_1145.jpg,677,594,3,1,0.4584,3
circuit_1145.jpg,475,602,4,1,0.369,3
circuit_1145.jpg,498,605,3,1,0.2273,3
circuit_1145.jpg,306,608,4,1,0.5683,3
circuit_1145.jpg,142,614,4,0,0.7915,3
circuit_1153.jpg,486,259,3,0,0.557,1
circuit_1153.jpg,504,260,3,0,0.3821,1
circuit_1153.jpg,638,283,4,0,0.8731,1
circuit_1153.jpg,807,286,3,0,0.2343,1
circuit_1153.jpg,51,291,3,0,0.1525,1
circuit_1153.jpg,76,293,4,0,0.3678,1
circuit_1153.jpg,120,295,3,0,0.5564,1
circuit_1153.jpg,806,320,3,0,0.6153,1
circuit_1153.jpg,75,330,3,0,0.2307,1
circuit_1153.jpg,638,347,4,0,0.8096,1
circuit_1153.jpg,337,352,4,1,0.8555,2
circuit_1153.jpg,515,350,4,0,0.6291,1
circuit_1153.jpg,176,351,4,0,0.13,1
circuit_1153.jpg,998,355,3,0,0.2976,1
circuit_1153.jpg,804,359,4,0,0.3053,1
circuit_1153.jpg,514,370,4,0,0.8394,1
circuit_1153.jpg,655,372,3,0,0.2295,1
circuit_1153.jpg,358,394,3,1,0.9187,3
circuit_1153.jpg,838,406,4,0,0.9999,1
circuit_1153.jpg,809,416,5,0,1.0,1
circuit_1153.jpg,762,414,4,0,1.0,1
circuit_1153.jpg,790,423,4,0,1.0,1
circuit_1153.jpg,827,425,3,0,1.0,1
circuit_1153.jpg,771,433,4,0,1.0,1
circuit_1153.jpg,788,442,4,0,1.0,1
circuit_1153.jpg,802,445,4,0,1.0,1
circuit_1153.jpg,814,446,4,0,1.0,1
circuit_1153.jpg,828,446,3,0,0.9994,1
circuit_1153.jpg,645,448,4,0,0.8333,1
circuit_1153.jpg,270,474,3,0,1.0,3
circuit_1153.jpg,358,474,4,1,0.4813,3
circuit_1153.jpg,518,482,3,0,0.4766,1
circuit_1153.jpg,997,486,3,0,0.4543,1
circuit_1153.jpg,856,492,3,0,0.9999,1
circuit_1153.jpg,892,497,4,0,0.9999,1
circuit_1153.jpg,265,508,2,0,1.0,3
circuit_1153.jpg,313,500,4,0,1.0,3
circuit_1153.jpg,862,505,4,0,1.0,1
circuit_1153.jpg,291,508,4,0,1.0,3
circuit_1153.jpg,912,504,4,0,0.9996,1
circuit_1153.jpg,314,510,4,0,0.9999,3
circuit_1153.jpg,328,508,3,1,0.9942,3
circuit_1153.jpg,929,509,3,0,0.8912,1
circuit_1153.jpg,358,514,4,1,0.249,3
circuit_1153.jpg,645,520,3,0,0.8665,1
circuit_1153.jpg,520,522,3,0,0.9999,1
circuit_1153.jpg,930,522,3,0,0.8731,1
circuit_1153.jpg,548,523,4,0,1.0,1
circuit_1153.jpg,826,524,3,0,0.9819,1
circuit_1153.jpg,996,526,3,0,0.7674,1
circuit_1153.jpg,40,534,4,0,0.3942,1
circuit_1153.jpg,72,535,3,0,0.8362,1
circuit_1153.jpg,86,537,4,0,0.9477,1
circuit_1153.jpg,250,542,4,1,1.0,3
circuit_1153.jpg,553,554,4,0,1.0,1
circuit_1153.jpg,583,549,4,0,1.0,1
circuit_1153.jpg,542,546,4,0,1.0,1
circuit_1153.jpg,663,546,3,0,0.8005,1
circuit_1153.jpg,998,552,3,0,0.6859,1
circuit_1153.jpg,604,556,4,0,0.9997,1
circuit_1153.jpg,519,562,4,0,0.9997,1
circuit_1153.jpg,98,607,3,0,0.2941,1
circuit_1153.jpg,788,615,4,0,1.0,1
circuit_1153.jpg,719,613,4,0,0.9998,1
circuit_1153.jpg,750,625,4,0,1.0,1
circuit_1153.jpg,723,630,3,0,1.0,1
circuit_1153.jpg,714,633,4,0,0.9986,1
circuit_1153.jpg,798,644,4,0,1.0,1
circuit_1153.jpg,632,649,4,0,0.2965,1
circuit_1153.jpg,518,662,3,0,0.9949,1
circuit_1153.jpg,581,675,4,0,1.0,1
circuit_1153.jpg,603,668,3,0,0.9998,1
circuit_1153.jpg,548,686,4,0,1.0,1
circuit_1153.jpg,600,683,3,0,0.9999,1
circuit_1153.jpg,518,702,4,0,0.9992,1
circuit_1153.jpg,546,701,3,0,1.0,1
circuit_1153.jpg,820,712,4,0,0.8731,1
circuit_1153.jpg,636,725,4,0,0.2845,1
circuit_1153.jpg,518,728,3,0,0.8953,1
circuit_1153.jpg,816,729,4,0,0.9832,1
circuit_1153.jpg,654,756,3,0,0.7399,1
circuit_1162.jpg,584,320,4,0,0.0052,1
circuit_1162.jpg,623,326,4,0,0.0525,1
circuit_1162.jpg,635,324,3,0,0.078,1
circuit_1162.jpg,596,331,4,0,0.0627,1
circuit_1162.jpg,626,356,4,0,0.0141,1
circuit_1162.jpg,350,357,4,0,0.1975,1
circuit_1162.jpg,672,358,3,0,0.0286,1
circuit_1162.jpg,514,359,4,0,0.7073,1
circuit_1162.jpg,817,359,3,0,0.6831,1
circuit_1162.jpg,515,372,3,0,0.5504,1
circuit_1162.jpg,517,384,3,0,0.5425,1
circuit_1162.jpg,90,438,4,0,0.999,2
circuit_1162.jpg,53,441,4,0,0.9998,2
circuit_1162.jpg,127,447,3,0,0.7686,2
circuit_1162.jpg,429,457,4,0,0.4959,2
circuit_1162.jpg,469,461,5,0,0.9965,2
circuit_1162.jpg,128,476,4,1,0.8855,2
circuit_1162.jpg,356,482,4,1,0.1602,2
circuit_1162.jpg,818,482,3,0,0.9491,1
circuit_1162.jpg,912,482,3,0,0.6329,1
circuit_1162.jpg,459,486,4,0,0.9531,2
circuit_1162.jpg,472,486,4,0,0.9859,2
circuit_1162.jpg,528,486,4,1,0.432,2
circuit_1162.jpg,682,486,4,1,0.6945,2
circuit_1162.jpg,355,508,3,1,0.8391,2
circuit_1162.jpg,820,510,3,0,0.7172,1
circuit_1162.jpg,917,514,3,0,0.3052,1
circuit_1162.jpg,355,596,3,1,0.519,3
circuit_1162.jpg,121,642,3,0,0.3918,1
circuit_1162.jpg,689,646,3,1,0.5247,3
circuit_1162.jpg,355,655,3,1,0.7636,3
circuit_1162.jpg,538,663,4,1,0.0539,3
circuit_1162.jpg,579,667,3,1,0.0199,3
circuit_1162.jpg,690,667,4,1,0.2834,3
circuit_1166.jpg,198,144,4,1,0.9807,2
circuit_1166.jpg,492,146,4,1,0.0423,2
circuit_1166.jpg,502,147,3,1,0.3528,2
circuit_1166.jpg,562,151,3,1,0.6245,2
circuit_1166.jpg,686,158,3,1,0.4519,2
circuit_1166.jpg,706,159,3,1,0.6304,2
circuit_1166.jpg,756,161,3,1,0.1016,2
circuit_1166.jpg,197,270,4,1,0.0089,3
circuit_1166.jpg,104,271,3,1,0.0738,3
circuit_1166.jpg,712,272,3,0,0.3381,1
circuit_1166.jpg,843,322,3,0,0.5282,1
circuit_1166.jpg,846,348,3,0,0.2323,1
circuit_1166.jpg,849,374,3,0,0.1001,1
circuit_1166.jpg,622,396,3,0,0.5921,1
circuit_1166.jpg,852,400,4,0,0.0536,1
circuit_1166.jpg,732,401,3,0,0.9964,1
circuit_1166.jpg,416,409,4,1,0.1232,2
circuit_1166.jpg,257,410,4,1,0.4258,2
circuit_1166.jpg,210,411,3,1,0.0647,2
circuit_1166.jpg,722,415,4,1,0.9964,2
circuit_1166.jpg,854,420,3,0,0.1206,1
circuit_1166.jpg,711,422,3,1,0.9955,2
circuit_1166.jpg,422,432,3,1,0.0179,2
circuit_1166.jpg,855,434,3,0,0.1275,1
circuit_1166.jpg,815,490,3,0,0.3943,1
circuit_1166.jpg,854,490,4,0,0.5724,1
circuit_1166.jpg,434,502,4,1,0.2908,2
circuit_1166.jpg,723,526,3,1,0.2826,2
circuit_1166.jpg,126,518,3,0,0.4927,2
circuit_1166.jpg,859,525,3,0,0.5626,1
circuit_1166.jpg,182,521,4,0,0.2174,1
circuit_1166.jpg,124,530,3,0,0.3516,2
circuit_1166.jpg,863,556,3,0,0.3634,1
circuit_1166.jpg,123,569,4,1,0.1132,2
circuit_1166.jpg,731,572,3,0,0.2026,2
circuit_1166.jpg,264,602,3,1,0.2348,2
circuit_1166.jpg,729,604,3,1,0.0848,2
circuit_1166.jpg,821,608,3,0,0.6079,1
circuit_1166.jpg,259,620,3,1,0.378,2
circuit_1166.jpg,171,630,3,1,0.6089,4
circuit_1166.jpg,118,648,3,1,0.4206,2
circuit_1166.jpg,823,656,3,0,0.4637,1
circuit_1166.jpg,459,668,4,1,0.3892,2
circuit_1166.jpg,878,678,3,0,0.2391,1
circuit_1166.jpg,882,696,3,0,0.3604,1
circuit_1166.jpg,510,726,3,1,0.7078,2
circuit_1166.jpg,513,736,3,1,0.8794,2
circuit_1166.jpg,562,742,3,1,0.8682,2
circuit_1166.jpg,830,762,4,0,0.0927,1
circuit_1166.jpg,597,766,4,1,0.805,4
circuit_1166.jpg,592,776,3,1,0.7735,4
circuit_1166.jpg,115,778,3,1,0.5852,4
circuit_1166.jpg,731,788,3,1,0.4394,4
circuit_1166.jpg,733,802,3,1,0.5852,4
circuit_1166.jpg,166,816,4,1,0.3952,4
circuit_1166.jpg,447,821,4,1,0.4486,4
circuit_1166.jpg,231,822,3,1,0.6087,4
circuit_1166.jpg,591,825,3,1,0.1654,4
circuit_1166.jpg,434,827,3,1,0.6542,4
circuit_1166.jpg,786,833,5,1,0.6512,4
circuit_1166.jpg,290,831,3,1,0.4879,4
circuit_1166.jpg,616,833,3,1,0.2644,4
circuit_1166.jpg,628,834,3,1,0.3286,4
circuit_1166.jpg,734,834,4,1,0.6693,4
circuit_1166.jpg,893,840,4,1,0.3681,4
circuit_1172.jpg,812,94,4,0,0.7877,2
circuit_1172.jpg,496,100,3,1,0.7203,2
circuit_1172.jpg,213,112,4,1,0.6544,2
circuit_1172.jpg,213,124,3,1,0.6066,2
circuit_1172.jpg,830,170,3,0,0.5355,2
circuit_1172.jpg,831,186,3,0,0.4549,2
circuit_1172.jpg,736,249,3,0,0.5693,1
circuit_1172.jpg,159,254,3,0,0.2772,3
circuit_1172.jpg,161,268,3,1,0.5738,3
circuit_1172.jpg,222,271,3,1,0.5573,3
circuit_1172.jpg,839,302,3,0,0.3843,1
circuit_1172.jpg,739,417,3,0,0.4692,1
circuit_1172.jpg,480,434,4,1,0.9194,2
circuit_1172.jpg,756,440,4,0,0.4595,1
circuit_1172.jpg,243,440,4,1,0.5702,2
circuit_1172.jpg,845,443,3,0,0.9793,1
circuit_1172.jpg,740,468,3,0,0.4961,1
circuit_1172.jpg,846,468,3,0,0.7211,1
circuit_1172.jpg,847,484,3,0,0.6653,1
circuit_1172.jpg,200,516,3,0,0.2399,1
circuit_1172.jpg,79,580,4,1,0.5722,2
circuit_1172.jpg,848,604,4,0,0.607,1
circuit_1172.jpg,76,654,3,1,0.3496,2
circuit_1172.jpg,728,656,3,0,0.5379,1
circuit_1172.jpg,725,688,4,0,0.5208,1
circuit_1172.jpg,482,704,4,1,0.9388,6
circuit_1172.jpg,538,794,3,1,0.2731,6
circuit_1172.jpg,584,810,4,1,0.9998,6
circuit_1172.jpg,783,831,4,0,0.4672,1
circuit_1172.jpg,60,883,3,1,0.2881,6
circuit_1172.jpg,240,885,4,1,0.4905,6
circuit_1172.jpg,162,888,4,1,0.5025,6
circuit_1172.jpg,216,888,3,1,0.4685,6
circuit_1172.jpg,487,898,5,1,0.6989,6
circuit_1172.jpg,576,906,4,1,0.3639,6
circuit_1172.jpg,714,916,3,1,0.52,6
circuit_1172.jpg,852,918,4,1,0.5829,6
circuit_1183.jpg,672,374,3,0,0.5014,1
circuit_1183.jpg,588,375,4,0,0.9795,1
circuit_1183.jpg,744,375,3,0,0.0924,1
circuit_1183.jpg,426,377,3,1,0.9859,2
circuit_1183.jpg,745,622,3,0,0.2844,3
circuit_1183.jpg,438,636,3,0,0.1628,3
circuit_1183.jpg,602,643,4,1,0.9796,3
circuit_1183.jpg,196,649,4,1,0.743,3
circuit_1183.jpg,392,650,3,1,0.5156,3
circuit_1183.jpg,437,650,4,1,0.9606,3
circuit_1194.jpg,760,96,3,0,0.1571,1
circuit_1194.jpg,173,102,3,0,0.7653,1
circuit_1194.jpg,759,130,3,0,0.7046,1
circuit_1194.jpg,169,181,4,0,0.1215,1
circuit_1194.jpg,546,194,4,0,0.0904,1
circuit_1194.jpg,604,194,3,0,0.4286,1
circuit_1194.jpg,388,198,4,0,0.0207,1
circuit_1194.jpg,760,212,4,0,0.4563,1
circuit_1194.jpg,994,212,3,0,0.5755,1
circuit_1194.jpg,542,239,3,1,0.1534,2
circuit_1194.jpg,539,290,4,1,0.2652,2
circuit_1194.jpg,458,296,4,1,0.7862,2
circuit_1194.jpg,996,362,3,0,0.5493,1
circuit_1194.jpg,995,410,3,0,0.5474,1
circuit_1194.jpg,700,418,3,0,0.8859,1
circuit_1194.jpg,854,417,3,0,0.5276,1
circuit_1194.jpg,281,488,3,0,0.7903,2
circuit_1194.jpg,694,490,4,0,0.4206,1
circuit_1194.jpg,424,490,4,1,0.0199,2
circuit_1194.jpg,463,492,5,1,0.9021,2
circuit_1194.jpg,852,504,4,0,0.1251,1
circuit_1194.jpg,990,511,4,0,0.3461,1
circuit_1194.jpg,672,535,4,0,0.1661,1
circuit_1194.jpg,277,589,4,1,0.296,2
circuit_1194.jpg,422,604,4,1,0.9344,2
circuit_1194.jpg,285,621,3,0,0.061,1
circuit_1194.jpg,995,694,3,0,0.5069,1
circuit_1194.jpg,654,712,3,0,0.8652,1
circuit_1194.jpg,820,716,3,0,0.3962,1
circuit_1194.jpg,650,799,4,0,0.7804,1
circuit_1194.jpg,453,797,3,0,0.1153,2
circuit_1194.jpg,823,822,3,0,0.3534,1
circuit_1194.jpg,658,847,3,0,0.498,1
circuit_1201.jpg,474,168,3,0,0.2579,1
circuit_1201.jpg,250,270,3,0,0.3066,1
circuit_1201.jpg,173,273,3,0,0.4612,1
circuit_1201.jpg,719,342,3,1,0.8243,2
circuit_1201.jpg,465,428,5,1,0.3732,2
circuit_1201.jpg,807,426,4,0,0.2496,1
circuit_1201.jpg,243,428,3,0,0.1956,1
circuit_1201.jpg,682,427,3,0,0.9368,1
circuit_1201.jpg,865,428,3,0,0.0804,1
circuit_1201.jpg,567,522,3,0,0.0227,1
circuit_1201.jpg,49,554,4,0,0.4092,1
circuit_1201.jpg,812,600,4,0,0.0603,1
circuit_1201.jpg,721,624,4,0,0.1921,1
circuit_1201.jpg,722,640,3,0,0.2077,1
circuit_1201.jpg,454,652,3,1,0.4516,2
circuit_1201.jpg,724,666,3,0,0.5674,1
circuit_1201.jpg,561,668,3,0,0.5075,1
circuit_1201.jpg,453,672,3,1,0.397,2
circuit_1201.jpg,138,679,4,1,0.0522,2
circuit_1201.jpg,114,683,4,0,0.4433,2
circuit_1201.jpg,68,694,5,0,0.153,2
circuit_1201.jpg,95,692,4,0,0.4189,2
circuit_1201.jpg,82,696,4,0,0.0646,2
circuit_1201.jpg,818,726,3,0,0.2083,1
circuit_1201.jpg,453,744,4,1,0.3653,2
circuit_1201.jpg,643,775,3,1,0.0347,2
circuit_1201.jpg,784,777,3,0,0.4968,1
circuit_1201.jpg,644,798,4,1,0.083,2
circuit_1201.jpg,552,803,3,1,0.9566,2
circuit_1201.jpg,459,810,4,1,0.4164,2
circuit_1201.jpg,568,814,4,1,0.9362,2
circuit_1201.jpg,459,850,3,1,0.1629,2
circuit_1201.jpg,722,852,4,1,0.1615,2
circuit_1201.jpg,816,857,4,1,0.0805,2
circuit_1201.jpg,663,858,3,1,0.3292,2
circuit_1201.jpg,30,923,3,0,0.1989,2
circuit_1201.jpg,128,928,3,1,0.4647,2
circuit_1201.jpg,130,939,3,1,0.0678,2
circuit_1201.jpg,225,948,3,1,0.7012,2
circuit_1201.jpg,566,946,4,1,0.1932,2
circuit_1201.jpg,655,949,4,1,0.7545,2
circuit_1201.jpg,273,950,4,0,0.7054,2
circuit_1201.jpg,332,950,3,0,0.2637,2
circuit_1201.jpg,468,950,4,1,0.813,2
circuit_1202.jpg,706,368,4,1,0.6657,2
circuit_1202.jpg,165,370,4,1,0.5764,2
circuit_1202.jpg,550,371,4,1,0.2667,2
circuit_1202.jpg,586,371,3,1,0.1007,2
circuit_1202.jpg,466,373,3,1,0.7085,2
circuit_1202.jpg,477,550,3,1,0.5448,3
circuit_1202.jpg,604,556,3,0,0.6807,3
circuit_1202.jpg,717,599,4,1,0.1262,3
circuit_1202.jpg,851,601,4,1,0.7642,3
circuit_1202.jpg,603,610,3,1,0.1798,3
circuit_1202.jpg,478,616,3,1,0.4388,3
circuit_1202.jpg,158,616,3,1,0.6457,3
circuit_1203.jpg,215,373,3,0,0.1402,1
circuit_1203.jpg,364,373,3,0,0.4862,1
circuit_1203.jpg,420,373,4,0,0.4352,1
circuit_1203.jpg,639,382,3,0,0.9996,1
circuit_1203.jpg,776,382,3,0,0.5084,1
circuit_1203.jpg,849,388,3,0,0.6182,1
circuit_1203.jpg,491,414,4,0,0.0425,1
circuit_1203.jpg,635,414,4,0,0.9666,1
circuit_1203.jpg,508,411,4,0,0.0139,1
circuit_1203.jpg,522,411,4,0,0.029,1
circuit_1203.jpg,585,419,4,0,0.3566,1
circuit_1203.jpg,508,419,4,0,0.1136,1
circuit_1203.jpg,524,419,4,0,0.0049,1
circuit_1203.jpg,558,420,4,0,0.3928,1
circuit_1203.jpg,568,423,4,0,0.0642,1
circuit_1203.jpg,457,536,4,0,0.9877,1
circuit_1203.jpg,225,547,4,0,0.0942,1
circuit_1203.jpg,244,546,4,0,0.2038,1
circuit_1203.jpg,282,550,4,0,0.0166,1
circuit_1203.jpg,299,550,3,0,0.0226,1
circuit_1203.jpg,326,547,4,0,0.0422,1
circuit_1203.jpg,455,550,4,0,0.7942,1
circuit_1203.jpg,466,548,4,0,0.9638,1
circuit_1203.jpg,498,555,4,0,0.8573,1
circuit_1203.jpg,855,584,3,0,0.6137,1
circuit_1203.jpg,435,586,3,0,0.3322,1
circuit_1203.jpg,221,649,3,0,0.2694,1
circuit_1203.jpg,854,647,3,0,0.4478,1
circuit_1203.jpg,788,649,3,0,0.1726,1
circuit_1203.jpg,432,652,4,0,0.6254,1
circuit_1203.jpg,641,655,4,0,0.0497,1
circuit_1204.jpg,198,330,3,1,0.4954,2
circuit_1204.jpg,589,350,3,1,0.92,3
circuit_1204.jpg,203,409,3,1,0.8929,2
circuit_1204.jpg,467,410,3,1,0.2465,3
circuit_1204.jpg,540,412,3,1,0.5727,3
circuit_1204.jpg,552,413,3,1,0.5624,3
circuit_1204.jpg,594,415,3,1,0.8013,3
circuit_1204.jpg,610,417,3,1,0.8103,3
circuit_1204.jpg,770,423,3,1,0.7011,2
circuit_1204.jpg,214,548,3,1,0.4548,4
circuit_1204.jpg,216,586,3,1,0.5238,4
circuit_1204.jpg,477,590,4,1,0.312,4
circuit_1205.jpg,398,380,5,0,0.4903,1
circuit_1205.jpg,362,381,3,0,0.4746,1
circuit_1205.jpg,139,387,3,0,0.9219,1
circuit_1205.jpg,177,614,3,1,0.4271,2
circuit_1205.jpg,420,617,4,1,0.7071,2
circuit_1205.jpg,456,616,4,1,0.9567,2
circuit_1205.jpg,706,617,3,1,0.6508,2
circuit_1205.jpg,252,628,3,1,0.5385,2
circuit_1205.jpg,181,631,3,1,0.5571,2
circuit_1209.jpg,62,45,4,1,0.2544,4
circuit_1209.jpg,257,56,4,1,0.8513,4
circuit_1209.jpg,415,61,4,1,0.8054,4
circuit_1209.jpg,52,64,3,1,0.1905,4
circuit_1209.jpg,628,70,3,1,0.9858,4
circuit_1209.jpg,790,90,3,1,0.0933,4
circuit_1209.jpg,261,94,3,1,0.5631,4
circuit_1209.jpg,794,110,3,1,0.107,4
circuit_1209.jpg,422,110,3,1,0.4835,4
circuit_1209.jpg,798,129,3,1,0.1777,4
circuit_1209.jpg,425,128,3,1,0.5172,4
circuit_1209.jpg,632,138,3,1,0.4304,4
circuit_1209.jpg,268,152,3,1,0.2685,4
circuit_1209.jpg,56,162,3,1,0.53,4
circuit_1209.jpg,270,164,3,1,0.335,4
circuit_1209.jpg,430,164,3,1,0.3053,4
circuit_1209.jpg,434,182,3,1,0.5947,4
circuit_1209.jpg,54,211,4,1,0.0599,4
circuit_1209.jpg,437,210,3,1,0.1338,4
circuit_1209.jpg,278,228,4,1,0.8065,4
circuit_1209.jpg,392,235,3,1,0.5743,4
circuit_1209.jpg,704,248,3,1,0.9682,4
circuit_1209.jpg,772,255,3,1,0.606,4
circuit_1209.jpg,794,258,4,1,0.1972,4
circuit_1209.jpg,470,261,3,1,0.3877,4
circuit_1209.jpg,448,268,3,1,0.0956,4
circuit_1209.jpg,798,314,3,1,0.429,4
circuit_1209.jpg,451,376,3,1,0.9981,4
circuit_1209.jpg,454,395,3,1,0.999,4
circuit_1209.jpg,457,405,3,1,0.9965,4
circuit_1209.jpg,284,421,3,1,0.5973,4
circuit_1209.jpg,496,428,4,1,0.9968,4
circuit_1209.jpg,796,432,4,1,0.3719,4
circuit_1209.jpg,648,439,4,1,0.9697,4
circuit_1209.jpg,470,456,4,1,0.9055,4
circuit_1209.jpg,471,576,4,1,0.9405,3
circuit_1209.jpg,281,598,4,0,0.1071,2
circuit_1209.jpg,388,600,3,0,0.5937,2
circuit_1209.jpg,412,601,3,0,0.5044,2
circuit_1209.jpg,436,602,3,0,0.9763,2
circuit_1209.jpg,505,604,4,1,0.8426,3
circuit_1209.jpg,679,607,4,1,0.3155,3
circuit_1209.jpg,795,610,5,1,0.325,3
circuit_1209.jpg,655,615,4,1,0.2348,4
circuit_1209.jpg,454,635,4,1,0.9534,3
circuit_1209.jpg,285,674,3,0,0.5504,2
circuit_1209.jpg,659,736,4,0,0.9808,1
circuit_1209.jpg,677,740,4,0,0.4528,1
circuit_1209.jpg,740,739,4,0,0.0532,1
circuit_1209.jpg,658,746,4,0,0.7229,1
circuit_1209.jpg,465,793,4,0,0.0695,2
circuit_1209.jpg,782,808,4,0,0.5137,2
circuit_1209.jpg,653,826,3,0,0.9987,1
circuit_1209.jpg,50,863,3,0,0.5571,2
circuit_1209.jpg,291,888,4,0,0.5258,2
circuit_1209.jpg,364,896,3,0,0.5948,2
circuit_1209.jpg,384,898,3,0,0.6372,2
circuit_1209.jpg,658,904,3,0,0.9497,2
circuit_1209.jpg,440,906,3,0,0.7446,2
circuit_1209.jpg,467,912,4,0,0.7544,2
circuit_1209.jpg,496,916,3,0,0.4354,2
circuit_1209.jpg,566,924,3,0,0.4868,2
circuit_1209.jpg,588,926,3,0,0.0216,2
circuit_1209.jpg,600,929,3,0,0.1155,2
circuit_1209.jpg,659,933,3,0,0.743,2
circuit_1209.jpg,770,945,3,0,0.0455,2
circuit_1233.jpg,456,253,3,1,0.2402,2
circuit_1233.jpg,82,260,3,0,0.9575,2
circuit_1233.jpg,233,262,4,0,0.5,2
circuit_1233.jpg,300,335,3,0,0.7261,1
circuit_1233.jpg,79,344,3,0,0.3607,2
circuit_1233.jpg,458,402,4,0,0.0706,1
circuit_1233.jpg,700,400,4,0,0.3894,1
circuit_1233.jpg,256,403,3,0,0.5042,1
circuit_1233.jpg,286,404,3,0,0.6888,1
circuit_1233.jpg,882,474,3,0,0.8927,1
circuit_1233.jpg,79,484,4,0,0.3791,1
circuit_1233.jpg,166,481,3,0,0.0696,1
circuit_1233.jpg,73,520,3,0,0.4124,1
circuit_1233.jpg,476,529,3,0,0.4425,1
circuit_1233.jpg,696,529,3,0,0.4231,1
circuit_1233.jpg,188,535,4,0,0.5842,1
circuit_1233.jpg,200,533,3,0,0.2294,1
circuit_1233.jpg,302,535,4,0,0.0771,1
circuit_1233.jpg,793,544,3,0,0.607,1
circuit_1233.jpg,915,585,4,0,0.2448,1
circuit_1233.jpg,973,600,4,0,1.0,1
circuit_1233.jpg,992,597,4,0,1.0,1
circuit_1233.jpg,964,615,4,0,0.9999,1
circuit_1233.jpg,990,621,5,0,0.9999,1
circuit_1233.jpg,303,620,3,0,0.3249,1
circuit_1233.jpg,972,628,4,0,0.9997,1
circuit_1233.jpg,794,634,4,0,0.9118,1
circuit_1233.jpg,71,638,3,0,0.6824,1
circuit_1233.jpg,970,646,4,0,0.998,1
circuit_1233.jpg,984,643,4,0,0.9814,1
circuit_1233.jpg,70,685,4,0,0.7585,1
circuit_1233.jpg,863,687,4,0,0.1022,1
circuit_1233.jpg,190,688,4,0,0.6771,1
circuit_1233.jpg,352,690,3,0,0.4815,1
circuit_1233.jpg,480,689,4,0,0.7062,1
circuit_1233.jpg,693,693,4,0,0.2946,1
circuit_1233.jpg,966,692,3,0,0.0652,1
circuit_1239.jpg,400,360,3,0,0.2425,1
circuit_1239.jpg,623,394,3,0,0.6089,1
circuit_1239.jpg,215,502,4,0,0.7365,1
circuit_1239.jpg,407,502,4,0,0.1184,1
circuit_1239.jpg,622,510,4,0,0.2997,1
circuit_1239.jpg,219,657,4,0,0.4171,1
circuit_1239.jpg,416,655,4,0,0.0997,1
circuit_1239.jpg,624,656,3,0,0.24,1
circuit_1241.jpg,330,149,3,1,0.5606,2
circuit_1241.jpg,426,154,3,1,0.7385,2
circuit_1241.jpg,502,154,3,1,0.8782,2
circuit_1241.jpg,658,270,3,0,0.7428,1
circuit_1241.jpg,694,272,3,0,0.2054,1
circuit_1241.jpg,722,274,3,0,0.4193,1
circuit_1241.jpg,112,286,3,1,0.661,4
circuit_1241.jpg,208,293,4,1,0.896,4
circuit_1241.jpg,215,398,4,1,0.9381,3
circuit_1241.jpg,248,398,3,1,0.8747,3
circuit_1241.jpg,478,401,4,1,0.8156,2
circuit_1241.jpg,772,406,5,0,0.1269,1
circuit_1241.jpg,590,408,3,0,1.0,1
circuit_1241.jpg,615,411,5,0,1.0,1
circuit_1241.jpg,586,425,4,0,0.9999,1
circuit_1241.jpg,608,428,4,0,0.9999,1
circuit_1241.jpg,542,432,4,0,0.9996,1
circuit_1241.jpg,565,430,4,0,0.9998,1
circuit_1241.jpg,116,436,3,1,0.8485,4
circuit_1241.jpg,150,504,3,1,0.0475,4
circuit_1241.jpg,776,513,4,0,0.9776,1
circuit_1241.jpg,834,517,3,0,0.4269,1
circuit_1241.jpg,605,529,3,1,0.7156,2
circuit_1241.jpg,982,534,3,0,0.3003,1
circuit_1241.jpg,607,544,3,1,0.5466,2
circuit_1241.jpg,989,572,3,0,0.4537,1
circuit_1241.jpg,992,592,3,0,0.4637,1
circuit_1241.jpg,728,614,3,0,0.6541,1
circuit_1241.jpg,773,617,3,0,0.2839,1
circuit_1241.jpg,990,618,3,0,0.5902,1
circuit_1241.jpg,889,621,3,0,0.1922,1
circuit_1241.jpg,956,622,3,0,0.4716,1
circuit_1241.jpg,612,630,3,1,0.4625,2
circuit_1241.jpg,476,638,3,1,0.7961,2
circuit_1241.jpg,956,638,3,0,0.5988,1
circuit_1241.jpg,202,646,3,1,0.6093,2
circuit_1241.jpg,200,664,3,1,0.6526,2
circuit_1241.jpg,774,684,4,0,0.1251,1
circuit_1241.jpg,482,720,3,1,0.0204,2
circuit_1241.jpg,486,746,4,1,0.0801,2
circuit_1241.jpg,726,771,4,0,0.4255,1
circuit_1241.jpg,529,824,3,1,0.6513,2
circuit_1241.jpg,881,841,3,0,0.4159,1
circuit_1241.jpg,128,907,3,1,0.4105,4
circuit_1241.jpg,176,910,3,1,0.3057,4
circuit_1241.jpg,488,917,4,1,0.3544,4
