image,x,y,degree,label,prob,n_gt_nets_on_node
circuit_1135.jpg,640,375,4,1,0.6968,2
circuit_1135.jpg,164,590,3,1,0.3934,2
circuit_1135.jpg,163,608,3,1,0.5092,2
circuit_1135.jpg,639,615,4,1,0.7205,2
circuit_1135.jpg,812,618,4,0,0.1004,2
circuit_1145.jpg,294,379,4,1,0.4532,2
circuit_1145.jpg,460,380,4,1,0.7651,2
circuit_1145.jpg,671,382,3,1,0.7505,3
circuit_1145.jpg,295,408,3,1,0.0191,2
circuit_1145.jpg,677,478,3,1,0.848,3
circuit_1145.jpg,677,594,3,1,0.0466,3
circuit_1145.jpg,475,602,4,1,0.7422,3
circuit_1145.jpg,498,605,3,1,0.1591,3
circuit_1145.jpg,306,608,4,1,0.0973,3
circuit_1145.jpg,142,614,4,0,0.1701,3
circuit_1153.jpg,486,259,3,0,0.8561,1
circuit_1153.jpg,504,260,3,0,0.8474,1
circuit_1153.jpg,638,283,4,0,0.2241,1
circuit_1153.jpg,807,286,3,0,0.0094,1
circuit_1153.jpg,51,291,3,0,0.4285,1
circuit_1153.jpg,76,293,4,0,0.8112,1
circuit_1153.jpg,120,295,3,0,0.2475,1
circuit_1153.jpg,806,320,3,0,0.5169,1
circuit_1153.jpg,75,330,3,0,0.5777,1
circuit_1153.jpg,638,347,4,0,0.3932,1
circuit_1153.jpg,337,352,4,1,0.0645,2
circuit_1153.jpg,515,350,4,0,0.9654,1
circuit_1153.jpg,176,351,4,0,0.0047,1
circuit_1153.jpg,998,355,3,0,0.2657,1
circuit_1153.jpg,804,359,4,0,0.0381,1
circuit_1153.jpg,514,370,4,0,0.0189,1
circuit_1153.jpg,655,372,3,0,0.1126,1
circuit_1153.jpg,358,394,3,1,0.0089,3
circuit_1153.jpg,838,406,4,0,0.9999,1
circuit_1153.jpg,809,416,5,0,0.2468,1
circuit_1153.jpg,762,414,4,0,0.0565,1
circuit_1153.jpg,790,423,4,0,0.08,1
circuit_1153.jpg,827,425,3,0,0.2976,1
circuit_1153.jpg,771,433,4,0,0.0697,1
circuit_1153.jpg,788,442,4,0,0.3092,1
circuit_1153.jpg,802,445,4,0,0.9999,1
circuit_1153.jpg,814,446,4,0,0.9493,1
circuit_1153.jpg,828,446,3,0,0.9887,1
circuit_1153.jpg,645,448,4,0,0.6219,1
circuit_1153.jpg,270,474,3,0,0.3135,3
circuit_1153.jpg,358,474,4,1,0.8245,3
circuit_1153.jpg,518,482,3,0,0.7004,1
circuit_1153.jpg,997,486,3,0,0.5933,1
circuit_1153.jpg,856,492,3,0,0.0004,1
circuit_1153.jpg,892,497,4,0,0.9152,1
circuit_1153.jpg,265,508,2,0,0.6317,3
circuit_1153.jpg,313,500,4,0,0.0251,3
circuit_1153.jpg,862,505,4,0,0.1218,1
circuit_1153.jpg,291,508,4,0,0.9788,3
circuit_1153.jpg,912,504,4,0,0.3764,1
circuit_1153.jpg,314,510,4,0,0.2348,3
circuit_1153.jpg,328,508,3,1,0.0091,3
circuit_1153.jpg,929,509,3,0,0.6573,1
circuit_1153.jpg,358,514,4,1,0.022,3
circuit_1153.jpg,645,520,3,0,0.8918,1
circuit_1153.jpg,520,522,3,0,0.6993,1
circuit_1153.jpg,930,522,3,0,0.7696,1
circuit_1153.jpg,548,523,4,0,0.9964,1
circuit_1153.jpg,826,524,3,0,0.1694,1
circuit_1153.jpg,996,526,3,0,0.6818,1
circuit_1153.jpg,40,534,4,0,0.782,1
circuit_1153.jpg,72,535,3,0,0.4119,1
circuit_1153.jpg,86,537,4,0,0.5858,1
circuit_1153.jpg,250,542,4,1,0.0439,3
circuit_1153.jpg,553,554,4,0,0.5043,1
circuit_1153.jpg,583,549,4,0,0.0068,1
circuit_1153.jpg,542,546,4,0,0.0869,1
circuit_1153.jpg,663,546,3,0,0.0827,1
circuit_1153.jpg,998,552,3,0,0.5937,1
circuit_1153.jpg,604,556,4,0,0.131,1
circuit_1153.jpg,519,562,4,0,0.1089,1
circuit_1153.jpg,98,607,3,0,0.2204,1
circuit_1153.jpg,788,615,4,0,0.4785,1
circuit_1153.jpg,719,613,4,0,0.0582,1
circuit_1153.jpg,750,625,4,0,0.0607,1
circuit_1153.jpg,723,630,3,0,0.0099,1
circuit_1153.jpg,714,633,4,0,0.0046,1
circuit_1153.jpg,798,644,4,0,0.0843,1
circuit_1153.jpg,632,649,4,0,0.0902,1
circuit_1153.jpg,518,662,3,0,0.0289,1
circuit_1153.jpg,581,675,4,0,0.0,1
circuit_1153.jpg,603,668,3,0,0.0126,1
circuit_1153.jpg,548,686,4,0,0.0422,1
circuit_1153.jpg,600,683,3,0,0.0117,1
circuit_1153.jpg,518,702,4,0,0.0007,1
circuit_1153.jpg,546,701,3,0,0.0116,1
circuit_1153.jpg,820,712,4,0,0.0593,1
circuit_1153.jpg,636,725,4,0,0.1328,1
circuit_1153.jpg,518,728,3,0,0.3749,1
circuit_1153.jpg,816,729,4,0,0.9284,1
circuit_1153.jpg,654,756,3,0,0.1006,1
circuit_1162.jpg,584,320,4,0,0.0001,1
circuit_1162.jpg,623,326,4,0,0.0012,1
circuit_1162.jpg,635,324,3,0,0.312,1
circuit_1162.jpg,596,331,4,0,0.1028,1
circuit_1162.jpg,626,356,4,0,0.002,1
circuit_1162.jpg,350,357,4,0,0.0314,1
circuit_1162.jpg,672,358,3,0,0.0048,1
circuit_1162.jpg,514,359,4,0,0.2625,1
circuit_1162.jpg,817,359,3,0,0.5523,1
circuit_1162.jpg,515,372,3,0,0.7394,1
circuit_1162.jpg,517,384,3,0,0.3995,1
circuit_1162.jpg,90,438,4,0,0.2083,2
circuit_1162.jpg,53,441,4,0,0.9253,2
circuit_1162.jpg,127,447,3,0,0.3137,2
circuit_1162.jpg,429,457,4,0,0.7899,2
circuit_1162.jpg,469,461,5,0,0.0321,2
circuit_1162.jpg,128,476,4,1,0.6021,2
circuit_1162.jpg,356,482,4,1,0.5525,2
circuit_1162.jpg,818,482,3,0,0.7622,1
circuit_1162.jpg,912,482,3,0,0.3056,1
circuit_1162.jpg,459,486,4,0,0.6136,2
circuit_1162.jpg,472,486,4,0,0.9985,2
circuit_1162.jpg,528,486,4,1,0.6734,2
circuit_1162.jpg,682,486,4,1,0.0402,2
circuit_1162.jpg,355,508,3,1,0.5286,2
circuit_1162.jpg,820,510,3,0,0.5203,1
circuit_1162.jpg,917,514,3,0,0.8514,1
circuit_1162.jpg,355,596,3,1,0.6444,3
circuit_1162.jpg,121,642,3,0,0.7084,1
circuit_1162.jpg,689,646,3,1,0.5169,3
circuit_1162.jpg,355,655,3,1,0.2746,3
circuit_1162.jpg,538,663,4,1,0.7049,3
circuit_1162.jpg,579,667,3,1,0.1381,3
circuit_1162.jpg,690,667,4,1,0.2595,3
circuit_1166.jpg,198,144,4,1,0.6826,2
circuit_1166.jpg,492,146,4,1,0.2029,2
circuit_1166.jpg,502,147,3,1,0.2824,2
circuit_1166.jpg,562,151,3,1,0.7364,2
circuit_1166.jpg,686,158,3,1,0.6701,2
circuit_1166.jpg,706,159,3,1,0.5666,2
circuit_1166.jpg,756,161,3,1,0.304,2
circuit_1166.jpg,197,270,4,1,0.862,3
circuit_1166.jpg,104,271,3,1,0.1732,3
circuit_1166.jpg,712,272,3,0,0.771,1
circuit_1166.jpg,843,322,3,0,0.7501,1
circuit_1166.jpg,846,348,3,0,0.8823,1
circuit_1166.jpg,849,374,3,0,0.0001,1
circuit_1166.jpg,622,396,3,0,0.7124,1
circuit_1166.jpg,852,400,4,0,0.7209,1
circuit_1166.jpg,732,401,3,0,0.0402,1
circuit_1166.jpg,416,409,4,1,0.3364,2
circuit_1166.jpg,257,410,4,1,0.2865,2
circuit_1166.jpg,210,411,3,1,0.1149,2
circuit_1166.jpg,722,415,4,1,0.0001,2
circuit_1166.jpg,854,420,3,0,0.0364,1
circuit_1166.jpg,711,422,3,1,0.0046,2
circuit_1166.jpg,422,432,3,1,0.9575,2
circuit_1166.jpg,855,434,3,0,0.0004,1
circuit_1166.jpg,815,490,3,0,0.6277,1
circuit_1166.jpg,854,490,4,0,0.9083,1
circuit_1166.jpg,434,502,4,1,0.9774,2
circuit_1166.jpg,723,526,3,1,0.6689,2
circuit_1166.jpg,126,518,3,0,0.5615,2
circuit_1166.jpg,859,525,3,0,0.6932,1
circuit_1166.jpg,182,521,4,0,0.0945,1
circuit_1166.jpg,124,530,3,0,0.7494,2
circuit_1166.jpg,863,556,3,0,0.7126,1
circuit_1166.jpg,123,569,4,1,0.4313,2
circuit_1166.jpg,731,572,3,0,0.6441,2
circuit_1166.jpg,264,602,3,1,0.8673,2
circuit_1166.jpg,729,604,3,1,0.8563,2
circuit_1166.jpg,821,608,3,0,0.0324,1
circuit_1166.jpg,259,620,3,1,0.8659,2
circuit_1166.jpg,171,630,3,1,0.7188,4
circuit_1166.jpg,118,648,3,1,0.7987,2
circuit_1166.jpg,823,656,3,0,0.4585,1
circuit_1166.jpg,459,668,4,1,0.8626,2
circuit_1166.jpg,878,678,3,0,0.7014,1
circuit_1166.jpg,882,696,3,0,0.686,1
circuit_1166.jpg,510,726,3,1,0.7469,2
circuit_1166.jpg,513,736,3,1,0.4225,2
circuit_1166.jpg,562,742,3,1,0.9408,2
circuit_1166.jpg,830,762,4,0,0.8284,1
circuit_1166.jpg,597,766,4,1,0.0003,4
circuit_1166.jpg,592,776,3,1,0.0042,4
circuit_1166.jpg,115,778,3,1,0.5909,4
circuit_1166.jpg,731,788,3,1,0.7813,4
circuit_1166.jpg,733,802,3,1,0.9541,4
circuit_1166.jpg,166,816,4,1,0.6417,4
circuit_1166.jpg,447,821,4,1,0.89,4
circuit_1166.jpg,231,822,3,1,0.5378,4
circuit_1166.jpg,591,825,3,1,0.4399,4
circuit_1166.jpg,434,827,3,1,0.416,4
circuit_1166.jpg,786,833,5,1,0.9239,4
circuit_1166.jpg,290,831,3,1,0.6633,4
circuit_1166.jpg,616,833,3,1,0.3529,4
circuit_1166.jpg,628,834,3,1,0.4114,4
circuit_1166.jpg,734,834,4,1,0.7606,4
circuit_1166.jpg,893,840,4,1,0.4753,4
circuit_1172.jpg,812,94,4,0,0.84,2
circuit_1172.jpg,496,100,3,1,0.6287,2
circuit_1172.jpg,213,112,4,1,0.39,2
circuit_1172.jpg,213,124,3,1,0.3685,2
circuit_1172.jpg,830,170,3,0,0.3718,2
circuit_1172.jpg,831,186,3,0,0.5065,2
circuit_1172.jpg,736,249,3,0,0.3368,1
circuit_1172.jpg,159,254,3,0,0.4743,3
circuit_1172.jpg,161,268,3,1,0.8417,3
circuit_1172.jpg,222,271,3,1,0.144,3
circuit_1172.jpg,839,302,3,0,0.2289,1
circuit_1172.jpg,739,417,3,0,0.0081,1
circuit_1172.jpg,480,434,4,1,0.3955,2
circuit_1172.jpg,756,440,4,0,0.0287,1
circuit_1172.jpg,243,440,4,1,0.2381,2
circuit_1172.jpg,845,443,3,0,0.4867,1
circuit_1172.jpg,740,468,3,0,0.9768,1
circuit_1172.jpg,846,468,3,0,0.2704,1
circuit_1172.jpg,847,484,3,0,0.5565,1
circuit_1172.jpg,200,516,3,0,0.5302,1
circuit_1172.jpg,79,580,4,1,0.2359,2
circuit_1172.jpg,848,604,4,0,0.7662,1
circuit_1172.jpg,76,654,3,1,0.1959,2
circuit_1172.jpg,728,656,3,0,0.2453,1
circuit_1172.jpg,725,688,4,0,0.2448,1
circuit_1172.jpg,482,704,4,1,0.5932,6
circuit_1172.jpg,538,794,3,1,0.2557,6
circuit_1172.jpg,584,810,4,1,0.0601,6
circuit_1172.jpg,783,831,4,0,0.3563,1
circuit_1172.jpg,60,883,3,1,0.9062,6
circuit_1172.jpg,240,885,4,1,0.868,6
circuit_1172.jpg,162,888,4,1,0.9229,6
circuit_1172.jpg,216,888,3,1,0.8791,6
circuit_1172.jpg,487,898,5,1,0.5753,6
circuit_1172.jpg,576,906,4,1,0.5655,6
circuit_1172.jpg,714,916,3,1,0.8634,6
circuit_1172.jpg,852,918,4,1,0.6703,6
