image,x,y,degree,label,prob,n_gt_nets_on_node
circuit_1135.jpg,164,590,3,1,0.4185,2
circuit_1135.jpg,163,608,3,1,0.3985,2
circuit_1135.jpg,639,615,4,1,0.5038,2
circuit_1135.jpg,812,618,4,0,0.356,2
circuit_1145.jpg,294,379,4,1,0.352,2
circuit_1145.jpg,460,380,4,1,0.4122,2
circuit_1145.jpg,671,382,3,1,0.3038,3
circuit_1145.jpg,295,408,3,1,0.4142,2
circuit_1145.jpg,677,478,3,1,0.293,3
circuit_1145.jpg,677,594,3,1,0.3425,3
circuit_1145.jpg,475,602,4,1,0.4839,3
circuit_1145.jpg,498,605,3,1,0.4929,3
circuit_1145.jpg,306,608,4,1,0.4105,3
circuit_1145.jpg,142,614,4,0,0.3955,3
circuit_1153.jpg,486,259,3,0,0.3257,1
circuit_1153.jpg,504,260,3,0,0.3235,1
circuit_1153.jpg,638,283,4,0,0.4287,1
circuit_1153.jpg,807,286,3,0,0.3004,1
circuit_1153.jpg,51,291,3,0,0.4065,1
circuit_1153.jpg,76,293,4,0,0.4771,1
circuit_1153.jpg,120,295,3,0,0.3837,1
circuit_1153.jpg,806,320,3,0,0.4427,1
circuit_1153.jpg,75,330,3,0,0.4239,1
circuit_1153.jpg,638,347,4,0,0.4668,1
circuit_1153.jpg,337,352,4,1,0.3957,2
circuit_1153.jpg,515,350,4,0,0.3979,1
circuit_1153.jpg,176,351,4,0,0.3815,1
circuit_1153.jpg,998,355,3,0,0.3519,1
circuit_1153.jpg,804,359,4,0,0.4278,1
circuit_1153.jpg,514,370,4,0,0.4457,1
circuit_1153.jpg,655,372,3,0,0.4159,1
circuit_1153.jpg,358,394,3,1,0.355,3
circuit_1153.jpg,838,406,4,0,0.8601,1
circuit_1153.jpg,809,416,5,0,0.7004,1
circuit_1153.jpg,762,414,4,0,0.487,1
circuit_1153.jpg,790,423,4,0,0.7733,1
circuit_1153.jpg,827,425,3,0,0.755,1
circuit_1153.jpg,771,433,4,0,0.566,1
circuit_1153.jpg,788,442,4,0,0.8236,1
circuit_1153.jpg,802,445,4,0,0.8654,1
circuit_1153.jpg,814,446,4,0,0.7453,1
circuit_1153.jpg,828,446,3,0,0.6832,1
circuit_1153.jpg,645,448,4,0,0.3559,1
circuit_1153.jpg,270,474,3,0,0.3351,3
circuit_1153.jpg,358,474,4,1,0.3608,3
circuit_1153.jpg,518,482,3,0,0.4157,1
circuit_1153.jpg,997,486,3,0,0.3458,1
circuit_1153.jpg,856,492,3,0,0.438,1
circuit_1153.jpg,892,497,4,0,0.4453,1
circuit_1153.jpg,265,508,2,0,0.5858,3
circuit_1153.jpg,313,500,4,0,0.4173,3
circuit_1153.jpg,862,505,4,0,0.5837,1
circuit_1153.jpg,291,508,4,0,0.5426,3
circuit_1153.jpg,912,504,4,0,0.3335,1
circuit_1153.jpg,314,510,4,0,0.3721,3
circuit_1153.jpg,328,508,3,1,0.4647,3
circuit_1153.jpg,929,509,3,0,0.4204,1
circuit_1153.jpg,358,514,4,1,0.4363,3
circuit_1153.jpg,645,520,3,0,0.4861,1
circuit_1153.jpg,520,522,3,0,0.4227,1
circuit_1153.jpg,930,522,3,0,0.3924,1
circuit_1153.jpg,548,523,4,0,0.4784,1
circuit_1153.jpg,826,524,3,0,0.4577,1
circuit_1153.jpg,996,526,3,0,0.3616,1
circuit_1153.jpg,40,534,4,0,0.353,1
circuit_1153.jpg,72,535,3,0,0.472,1
circuit_1153.jpg,86,537,4,0,0.4699,1
circuit_1153.jpg,250,542,4,1,0.4127,3
circuit_1153.jpg,553,554,4,0,0.5498,1
circuit_1153.jpg,583,549,4,0,0.4795,1
circuit_1153.jpg,542,546,4,0,0.4681,1
circuit_1153.jpg,663,546,3,0,0.4691,1
circuit_1153.jpg,998,552,3,0,0.3697,1
circuit_1153.jpg,604,556,4,0,0.3614,1
circuit_1153.jpg,519,562,4,0,0.4245,1
circuit_1153.jpg,98,607,3,0,0.3716,1
circuit_1153.jpg,788,615,4,0,0.2759,1
circuit_1153.jpg,719,613,4,0,0.6216,1
circuit_1153.jpg,750,625,4,0,0.4141,1
circuit_1153.jpg,723,630,3,0,0.5014,1
circuit_1153.jpg,714,633,4,0,0.5333,1
circuit_1153.jpg,798,644,4,0,0.3295,1
circuit_1153.jpg,632,649,4,0,0.574,1
circuit_1153.jpg,518,662,3,0,0.3739,1
circuit_1153.jpg,581,675,4,0,0.4699,1
circuit_1153.jpg,603,668,3,0,0.5276,1
circuit_1153.jpg,548,686,4,0,0.5788,1
circuit_1153.jpg,600,683,3,0,0.5645,1
circuit_1153.jpg,518,702,4,0,0.4049,1
circuit_1153.jpg,546,701,3,0,0.5895,1
circuit_1153.jpg,820,712,4,0,0.5826,1
circuit_1153.jpg,636,725,4,0,0.4426,1
circuit_1153.jpg,518,728,3,0,0.4859,1
circuit_1153.jpg,816,729,4,0,0.6001,1
circuit_1153.jpg,654,756,3,0,0.4119,1
circuit_1162.jpg,584,320,4,0,0.4496,1
circuit_1162.jpg,623,326,4,0,0.553,1
circuit_1162.jpg,635,324,3,0,0.5884,1
circuit_1162.jpg,596,331,4,0,0.5906,1
circuit_1162.jpg,626,356,4,0,0.5645,1
circuit_1162.jpg,350,357,4,0,0.3928,1
circuit_1162.jpg,672,358,3,0,0.6287,1
circuit_1162.jpg,514,359,4,0,0.4058,1
circuit_1162.jpg,817,359,3,0,0.2986,1
circuit_1162.jpg,515,372,3,0,0.4378,1
circuit_1162.jpg,517,384,3,0,0.446,1
circuit_1162.jpg,90,438,4,0,0.4127,2
circuit_1162.jpg,53,441,4,0,0.2392,2
circuit_1162.jpg,127,447,3,0,0.5413,2
circuit_1162.jpg,429,457,4,0,0.7046,2
circuit_1162.jpg,469,461,5,0,0.8505,2
circuit_1162.jpg,128,476,4,1,0.5405,2
circuit_1162.jpg,356,482,4,1,0.4765,2
circuit_1162.jpg,818,482,3,0,0.4432,1
circuit_1162.jpg,912,482,3,0,0.3231,1
circuit_1162.jpg,459,486,4,0,0.8186,2
circuit_1162.jpg,472,486,4,0,0.8044,2
circuit_1162.jpg,528,486,4,1,0.516,2
circuit_1162.jpg,682,486,4,1,0.5007,2
circuit_1162.jpg,355,508,3,1,0.4965,2
circuit_1162.jpg,820,510,3,0,0.514,1
circuit_1162.jpg,917,514,3,0,0.3974,1
circuit_1162.jpg,355,596,3,1,0.332,3
circuit_1162.jpg,121,642,3,0,0.3384,1
circuit_1162.jpg,689,646,3,1,0.4339,3
circuit_1162.jpg,355,655,3,1,0.4119,3
circuit_1162.jpg,538,663,4,1,0.4128,3
circuit_1162.jpg,579,667,3,1,0.4312,3
circuit_1162.jpg,690,667,4,1,0.4044,3
circuit_1166.jpg,198,144,4,1,0.41,2
circuit_1166.jpg,492,146,4,1,0.3295,2
circuit_1166.jpg,502,147,3,1,0.3542,2
circuit_1166.jpg,562,151,3,1,0.3397,2
circuit_1166.jpg,686,158,3,1,0.3555,2
circuit_1166.jpg,706,159,3,1,0.3659,2
circuit_1166.jpg,756,161,3,1,0.3406,2
circuit_1166.jpg,197,270,4,1,0.3232,3
circuit_1166.jpg,104,271,3,1,0.3372,3
circuit_1166.jpg,712,272,3,0,0.3406,1
circuit_1166.jpg,843,322,3,0,0.2892,1
circuit_1166.jpg,846,348,3,0,0.2846,1
circuit_1166.jpg,849,374,3,0,0.3241,1
circuit_1166.jpg,622,396,3,0,0.3018,1
circuit_1166.jpg,852,400,4,0,0.2785,1
circuit_1166.jpg,732,401,3,0,0.2635,1
circuit_1166.jpg,416,409,4,1,0.4022,2
circuit_1166.jpg,257,410,4,1,0.406,2
circuit_1166.jpg,210,411,3,1,0.2743,2
circuit_1166.jpg,722,415,4,1,0.251,2
circuit_1166.jpg,854,420,3,0,0.3356,1
circuit_1166.jpg,711,422,3,1,0.2497,2
circuit_1166.jpg,422,432,3,1,0.3751,2
circuit_1166.jpg,855,434,3,0,0.3205,1
circuit_1166.jpg,815,490,3,0,0.445,1
circuit_1166.jpg,854,490,4,0,0.4645,1
circuit_1166.jpg,434,502,4,1,0.3312,2
circuit_1166.jpg,723,526,3,1,0.335,2
circuit_1166.jpg,126,518,3,0,0.3043,2
circuit_1166.jpg,859,525,3,0,0.4896,1
circuit_1166.jpg,182,521,4,0,0.3171,1
circuit_1166.jpg,124,530,3,0,0.3228,2
circuit_1166.jpg,863,556,3,0,0.3145,1
circuit_1166.jpg,123,569,4,1,0.3447,2
circuit_1166.jpg,731,572,3,0,0.3464,2
circuit_1166.jpg,264,602,3,1,0.3206,2
circuit_1166.jpg,729,604,3,1,0.3237,2
circuit_1166.jpg,821,608,3,0,0.2941,1
circuit_1166.jpg,259,620,3,1,0.3164,2
circuit_1166.jpg,171,630,3,1,0.2962,4
circuit_1166.jpg,118,648,3,1,0.3082,2
circuit_1166.jpg,823,656,3,0,0.3152,1
circuit_1166.jpg,459,668,4,1,0.4092,2
circuit_1166.jpg,878,678,3,0,0.2723,1
circuit_1166.jpg,882,696,3,0,0.2587,1
circuit_1166.jpg,510,726,3,1,0.3214,2
circuit_1166.jpg,513,736,3,1,0.3319,2
circuit_1166.jpg,562,742,3,1,0.3758,2
circuit_1166.jpg,830,762,4,0,0.2858,1
circuit_1166.jpg,597,766,4,1,0.3419,4
circuit_1166.jpg,592,776,3,1,0.3666,4
circuit_1166.jpg,115,778,3,1,0.4228,4
circuit_1166.jpg,731,788,3,1,0.3571,4
circuit_1166.jpg,733,802,3,1,0.5387,4
circuit_1166.jpg,166,816,4,1,0.4081,4
circuit_1166.jpg,447,821,4,1,0.3795,4
circuit_1166.jpg,231,822,3,1,0.4377,4
circuit_1166.jpg,591,825,3,1,0.3809,4
circuit_1166.jpg,434,827,3,1,0.4251,4
circuit_1166.jpg,786,833,5,1,0.4196,4
circuit_1166.jpg,290,831,3,1,0.3069,4
circuit_1166.jpg,616,833,3,1,0.3387,4
circuit_1166.jpg,628,834,3,1,0.3366,4
circuit_1166.jpg,734,834,4,1,0.4955,4
circuit_1166.jpg,893,840,4,1,0.3695,4
circuit_1172.jpg,812,94,4,0,0.4352,2
circuit_1172.jpg,496,100,3,1,0.4272,2
circuit_1172.jpg,213,112,4,1,0.3405,2
circuit_1172.jpg,213,124,3,1,0.3479,2
circuit_1172.jpg,830,170,3,0,0.3073,2
circuit_1172.jpg,831,186,3,0,0.2807,2
circuit_1172.jpg,736,249,3,0,0.3649,1
circuit_1172.jpg,159,254,3,0,0.2982,3
circuit_1172.jpg,161,268,3,1,0.2934,3
circuit_1172.jpg,222,271,3,1,0.3444,3
circuit_1172.jpg,839,302,3,0,0.2709,1
circuit_1172.jpg,739,417,3,0,0.3463,1
circuit_1172.jpg,480,434,4,1,0.402,2
circuit_1172.jpg,756,440,4,0,0.3714,1
circuit_1172.jpg,243,440,4,1,0.3848,2
circuit_1172.jpg,845,443,3,0,0.4405,1
circuit_1172.jpg,740,468,3,0,0.2893,1
circuit_1172.jpg,846,468,3,0,0.4078,1
circuit_1172.jpg,847,484,3,0,0.4301,1
circuit_1172.jpg,200,516,3,0,0.2972,1
circuit_1172.jpg,79,580,4,1,0.3614,2
circuit_1172.jpg,848,604,4,0,0.3816,1
circuit_1172.jpg,76,654,3,1,0.3172,2
circuit_1172.jpg,728,656,3,0,0.3803,1
circuit_1172.jpg,725,688,4,0,0.3544,1
circuit_1172.jpg,482,704,4,1,0.3713,6
circuit_1172.jpg,538,794,3,1,0.4135,6
circuit_1172.jpg,584,810,4,1,0.3693,6
circuit_1172.jpg,783,831,4,0,0.3263,1
circuit_1172.jpg,60,883,3,1,0.3068,6
circuit_1172.jpg,240,885,4,1,0.3599,6
circuit_1172.jpg,162,888,4,1,0.4533,6
circuit_1172.jpg,216,888,3,1,0.3596,6
circuit_1172.jpg,487,898,5,1,0.423,6
circuit_1172.jpg,576,906,4,1,0.391,6
circuit_1172.jpg,714,916,3,1,0.4028,6
circuit_1172.jpg,852,918,4,1,0.3969,6
circuit_1183.jpg,672,374,3,0,0.3136,1
circuit_1183.jpg,588,375,4,0,0.3374,1
circuit_1183.jpg,744,375,3,0,0.3678,1
circuit_1183.jpg,426,377,3,1,0.4661,2
circuit_1183.jpg,745,622,3,0,0.3832,3
circuit_1183.jpg,438,636,3,0,0.5033,3
circuit_1183.jpg,602,643,4,1,0.4601,3
circuit_1183.jpg,196,649,4,1,0.295,3
circuit_1183.jpg,392,650,3,1,0.325,3
circuit_1183.jpg,437,650,4,1,0.4811,3
circuit_1194.jpg,760,96,3,0,0.4157,1
circuit_1194.jpg,173,102,3,0,0.392,1
circuit_1194.jpg,759,130,3,0,0.4365,1
circuit_1194.jpg,169,181,4,0,0.4078,1
circuit_1194.jpg,546,194,4,0,0.4533,1
circuit_1194.jpg,604,194,3,0,0.4017,1
circuit_1194.jpg,388,198,4,0,0.3342,1
circuit_1194.jpg,760,212,4,0,0.5067,1
circuit_1194.jpg,994,212,3,0,0.3887,1
circuit_1194.jpg,542,239,3,1,0.4541,2
circuit_1194.jpg,539,290,4,1,0.43,2
circuit_1194.jpg,458,296,4,1,0.4285,2
circuit_1194.jpg,996,362,3,0,0.3213,1
circuit_1194.jpg,995,410,3,0,0.3222,1
circuit_1194.jpg,700,418,3,0,0.3666,1
circuit_1194.jpg,854,417,3,0,0.3835,1
circuit_1194.jpg,281,488,3,0,0.326,2
circuit_1194.jpg,694,490,4,0,0.4804,1
circuit_1194.jpg,424,490,4,1,0.5305,2
circuit_1194.jpg,463,492,5,1,0.4564,2
circuit_1194.jpg,852,504,4,0,0.3495,1
circuit_1194.jpg,990,511,4,0,0.3597,1
circuit_1194.jpg,672,535,4,0,0.4251,1
circuit_1194.jpg,277,589,4,1,0.4938,2
circuit_1194.jpg,422,604,4,1,0.434,2
circuit_1194.jpg,285,621,3,0,0.5021,1
circuit_1194.jpg,995,694,3,0,0.3198,1
circuit_1194.jpg,654,712,3,0,0.3894,1
circuit_1194.jpg,820,716,3,0,0.3916,1
circuit_1194.jpg,650,799,4,0,0.4468,1
circuit_1194.jpg,453,797,3,0,0.3619,2
circuit_1194.jpg,823,822,3,0,0.3405,1
circuit_1194.jpg,658,847,3,0,0.4128,1
circuit_1201.jpg,474,168,3,0,0.4246,1
circuit_1201.jpg,250,270,3,0,0.4817,1
circuit_1201.jpg,173,273,3,0,0.3874,1
circuit_1201.jpg,719,342,3,1,0.3353,2
circuit_1201.jpg,465,428,5,1,0.5385,2
circuit_1201.jpg,807,426,4,0,0.4233,1
circuit_1201.jpg,243,428,3,0,0.4429,1
circuit_1201.jpg,682,427,3,0,0.3267,1
circuit_1201.jpg,865,428,3,0,0.2903,1
circuit_1201.jpg,567,522,3,0,0.436,1
circuit_1201.jpg,49,554,4,0,0.4865,1
circuit_1201.jpg,812,600,4,0,0.4062,1
circuit_1201.jpg,721,624,4,0,0.4084,1
circuit_1201.jpg,722,640,3,0,0.391,1
circuit_1201.jpg,454,652,3,1,0.3687,2
circuit_1201.jpg,724,666,3,0,0.3957,1
circuit_1201.jpg,561,668,3,0,0.3211,1
circuit_1201.jpg,453,672,3,1,0.3606,2
circuit_1201.jpg,138,679,4,1,0.4221,2
circuit_1201.jpg,114,683,4,0,0.3969,2
circuit_1201.jpg,68,694,5,0,0.2771,2
circuit_1201.jpg,95,692,4,0,0.3528,2
circuit_1201.jpg,82,696,4,0,0.2699,2
circuit_1201.jpg,818,726,3,0,0.4494,1
circuit_1201.jpg,453,744,4,1,0.4584,2
circuit_1201.jpg,643,775,3,1,0.3998,2
circuit_1201.jpg,784,777,3,0,0.4289,1
circuit_1201.jpg,644,798,4,1,0.4328,2
circuit_1201.jpg,552,803,3,1,0.3332,2
circuit_1201.jpg,459,810,4,1,0.4128,2
circuit_1201.jpg,568,814,4,1,0.3414,2
circuit_1201.jpg,459,850,3,1,0.3838,2
circuit_1201.jpg,722,852,4,1,0.459,2
circuit_1201.jpg,816,857,4,1,0.4196,2
circuit_1201.jpg,663,858,3,1,0.457,2
circuit_1201.jpg,30,923,3,0,0.3649,2
circuit_1201.jpg,128,928,3,1,0.4978,2
circuit_1201.jpg,130,939,3,1,0.4889,2
circuit_1201.jpg,225,948,3,1,0.5855,2
circuit_1201.jpg,566,946,4,1,0.4136,2
circuit_1201.jpg,655,949,4,1,0.4047,2
circuit_1201.jpg,273,950,4,0,0.5596,2
circuit_1201.jpg,332,950,3,0,0.3936,2
circuit_1201.jpg,468,950,4,1,0.4363,2
circuit_1202.jpg,706,368,4,1,0.4169,2
circuit_1202.jpg,165,370,4,1,0.3684,2
circuit_1202.jpg,550,371,4,1,0.4412,2
circuit_1202.jpg,586,371,3,1,0.515,2
circuit_1202.jpg,466,373,3,1,0.36,2
circuit_1202.jpg,477,550,3,1,0.289,3
circuit_1202.jpg,604,556,3,0,0.3108,3
circuit_1202.jpg,717,599,4,1,0.3442,3
circuit_1202.jpg,851,601,4,1,0.343,3
circuit_1202.jpg,603,610,3,1,0.4364,3
circuit_1202.jpg,478,616,3,1,0.3788,3
circuit_1202.jpg,158,616,3,1,0.388,3
circuit_1203.jpg,215,373,3,0,0.3384,1
circuit_1203.jpg,364,373,3,0,0.2859,1
circuit_1203.jpg,420,373,4,0,0.3836,1
circuit_1203.jpg,639,382,3,0,0.3507,1
circuit_1203.jpg,776,382,3,0,0.3498,1
circuit_1203.jpg,849,388,3,0,0.3446,1
circuit_1203.jpg,491,414,4,0,0.5137,1
circuit_1203.jpg,635,414,4,0,0.2768,1
circuit_1203.jpg,508,411,4,0,0.5619,1
circuit_1203.jpg,522,411,4,0,0.5035,1
circuit_1203.jpg,585,419,4,0,0.3373,1
circuit_1203.jpg,508,419,4,0,0.5396,1
circuit_1203.jpg,524,419,4,0,0.5034,1
circuit_1203.jpg,558,420,4,0,0.4302,1
circuit_1203.jpg,568,423,4,0,0.3547,1
circuit_1203.jpg,457,536,4,0,0.4876,1
circuit_1203.jpg,225,547,4,0,0.2628,1
circuit_1203.jpg,244,546,4,0,0.2921,1
circuit_1203.jpg,282,550,4,0,0.2477,1
circuit_1203.jpg,299,550,3,0,0.3008,1
circuit_1203.jpg,326,547,4,0,0.2889,1
circuit_1203.jpg,455,550,4,0,0.4618,1
circuit_1203.jpg,466,548,4,0,0.548,1
circuit_1203.jpg,498,555,4,0,0.3856,1
circuit_1203.jpg,855,584,3,0,0.3019,1
circuit_1203.jpg,435,586,3,0,0.3822,1
circuit_1203.jpg,221,649,3,0,0.368,1
circuit_1203.jpg,854,647,3,0,0.4036,1
circuit_1203.jpg,788,649,3,0,0.41,1
circuit_1203.jpg,432,652,4,0,0.4462,1
circuit_1203.jpg,641,655,4,0,0.4634,1
circuit_1204.jpg,198,330,3,1,0.3401,2
circuit_1204.jpg,589,350,3,1,0.3308,3
circuit_1204.jpg,203,409,3,1,0.4107,2
circuit_1204.jpg,467,410,3,1,0.3867,3
circuit_1204.jpg,540,412,3,1,0.3397,3
circuit_1204.jpg,552,413,3,1,0.372,3
circuit_1204.jpg,594,415,3,1,0.4004,3
circuit_1204.jpg,610,417,3,1,0.3727,3
circuit_1204.jpg,770,423,3,1,0.3957,2
circuit_1204.jpg,214,548,3,1,0.3686,4
circuit_1204.jpg,216,586,3,1,0.3321,4
circuit_1204.jpg,477,590,4,1,0.3981,4
circuit_1205.jpg,398,380,5,0,0.3965,1
circuit_1205.jpg,362,381,3,0,0.3845,1
circuit_1205.jpg,139,387,3,0,0.3925,1
circuit_1205.jpg,177,614,3,1,0.3334,2
circuit_1205.jpg,420,617,4,1,0.4477,2
circuit_1205.jpg,456,616,4,1,0.4219,2
circuit_1205.jpg,706,617,3,1,0.3968,2
circuit_1205.jpg,252,628,3,1,0.3373,2
circuit_1205.jpg,181,631,3,1,0.2994,2
circuit_1209.jpg,62,45,4,1,0.4519,4
circuit_1209.jpg,257,56,4,1,0.377,4
circuit_1209.jpg,415,61,4,1,0.3874,4
circuit_1209.jpg,52,64,3,1,0.4291,4
circuit_1209.jpg,628,70,3,1,0.4165,4
circuit_1209.jpg,790,90,3,1,0.2844,4
circuit_1209.jpg,261,94,3,1,0.4113,4
circuit_1209.jpg,794,110,3,1,0.2876,4
circuit_1209.jpg,422,110,3,1,0.2951,4
circuit_1209.jpg,798,129,3,1,0.2698,4
circuit_1209.jpg,425,128,3,1,0.2881,4
circuit_1209.jpg,632,138,3,1,0.2932,4
circuit_1209.jpg,268,152,3,1,0.2821,4
circuit_1209.jpg,56,162,3,1,0.2863,4
circuit_1209.jpg,270,164,3,1,0.2818,4
circuit_1209.jpg,430,164,3,1,0.2929,4
circuit_1209.jpg,434,182,3,1,0.28,4
circuit_1209.jpg,54,211,4,1,0.3206,4
circuit_1209.jpg,437,210,3,1,0.2856,4
circuit_1209.jpg,278,228,4,1,0.4603,4
circuit_1209.jpg,392,235,3,1,0.3506,4
circuit_1209.jpg,704,248,3,1,0.3019,4
circuit_1209.jpg,772,255,3,1,0.3646,4
circuit_1209.jpg,794,258,4,1,0.3482,4
circuit_1209.jpg,470,261,3,1,0.4147,4
circuit_1209.jpg,448,268,3,1,0.4095,4
circuit_1209.jpg,798,314,3,1,0.2853,4
circuit_1209.jpg,451,376,3,1,0.2355,4
circuit_1209.jpg,454,395,3,1,0.2503,4
circuit_1209.jpg,457,405,3,1,0.2319,4
circuit_1209.jpg,284,421,3,1,0.3909,4
circuit_1209.jpg,496,428,4,1,0.3394,4
circuit_1209.jpg,796,432,4,1,0.4239,4
circuit_1209.jpg,648,439,4,1,0.2361,4
circuit_1209.jpg,470,456,4,1,0.2664,4
circuit_1209.jpg,471,576,4,1,0.4206,3
circuit_1209.jpg,281,598,4,0,0.4446,2
circuit_1209.jpg,388,600,3,0,0.3121,2
circuit_1209.jpg,412,601,3,0,0.3505,2
circuit_1209.jpg,436,602,3,0,0.4934,2
circuit_1209.jpg,505,604,4,1,0.5009,3
circuit_1209.jpg,679,607,4,1,0.3092,3
circuit_1209.jpg,795,610,5,1,0.3611,3
circuit_1209.jpg,655,615,4,1,0.3148,4
circuit_1209.jpg,454,635,4,1,0.4741,3
circuit_1209.jpg,285,674,3,0,0.329,2
circuit_1209.jpg,659,736,4,0,0.3649,1
circuit_1209.jpg,677,740,4,0,0.4135,1
circuit_1209.jpg,740,739,4,0,0.2684,1
circuit_1209.jpg,658,746,4,0,0.4673,1
circuit_1209.jpg,465,793,4,0,0.3209,2
circuit_1209.jpg,782,808,4,0,0.4049,2
circuit_1209.jpg,653,826,3,0,0.2694,1
circuit_1209.jpg,50,863,3,0,0.374,2
circuit_1209.jpg,291,888,4,0,0.3766,2
circuit_1209.jpg,364,896,3,0,0.3513,2
circuit_1209.jpg,384,898,3,0,0.3428,2
circuit_1209.jpg,658,904,3,0,0.4239,2
circuit_1209.jpg,440,906,3,0,0.4881,2
circuit_1209.jpg,467,912,4,0,0.493,2
circuit_1209.jpg,496,916,3,0,0.514,2
circuit_1209.jpg,566,924,3,0,0.428,2
circuit_1209.jpg,588,926,3,0,0.4321,2
circuit_1209.jpg,600,929,3,0,0.4303,2
circuit_1209.jpg,659,933,3,0,0.457,2
circuit_1209.jpg,770,945,3,0,0.3937,2
circuit_1233.jpg,456,253,3,1,0.4205,2
circuit_1233.jpg,82,260,3,0,0.4273,2
circuit_1233.jpg,233,262,4,0,0.3593,2
circuit_1233.jpg,300,335,3,0,0.3232,1
circuit_1233.jpg,79,344,3,0,0.3103,2
circuit_1233.jpg,458,402,4,0,0.3656,1
circuit_1233.jpg,700,400,4,0,0.3911,1
circuit_1233.jpg,256,403,3,0,0.4214,1
circuit_1233.jpg,286,404,3,0,0.3799,1
circuit_1233.jpg,882,474,3,0,0.4613,1
circuit_1233.jpg,79,484,4,0,0.3557,1
circuit_1233.jpg,166,481,3,0,0.3372,1
circuit_1233.jpg,73,520,3,0,0.337,1
circuit_1233.jpg,476,529,3,0,0.3759,1
circuit_1233.jpg,696,529,3,0,0.3386,1
circuit_1233.jpg,188,535,4,0,0.3667,1
circuit_1233.jpg,200,533,3,0,0.3308,1
circuit_1233.jpg,302,535,4,0,0.278,1
circuit_1233.jpg,793,544,3,0,0.3562,1
circuit_1233.jpg,915,585,4,0,0.2684,1
circuit_1233.jpg,973,600,4,0,0.4578,1
circuit_1233.jpg,992,597,4,0,0.4085,1
circuit_1233.jpg,964,615,4,0,0.4613,1
circuit_1233.jpg,990,621,5,0,0.5327,1
circuit_1233.jpg,303,620,3,0,0.3527,1
circuit_1233.jpg,972,628,4,0,0.4013,1
circuit_1233.jpg,794,634,4,0,0.4109,1
circuit_1233.jpg,71,638,3,0,0.4189,1
circuit_1233.jpg,970,646,4,0,0.4492,1
circuit_1233.jpg,984,643,4,0,0.4487,1
circuit_1233.jpg,70,685,4,0,0.404,1
circuit_1233.jpg,863,687,4,0,0.4048,1
circuit_1233.jpg,190,688,4,0,0.4085,1
circuit_1233.jpg,352,690,3,0,0.4292,1
circuit_1233.jpg,480,689,4,0,0.4149,1
circuit_1233.jpg,693,693,4,0,0.3929,1
circuit_1233.jpg,966,692,3,0,0.409,1
circuit_1239.jpg,400,360,3,0,0.4582,1
circuit_1239.jpg,623,394,3,0,0.3401,1
circuit_1239.jpg,215,502,4,0,0.4079,1
circuit_1239.jpg,407,502,4,0,0.5477,1
circuit_1239.jpg,622,510,4,0,0.3584,1
circuit_1239.jpg,219,657,4,0,0.3812,1
circuit_1239.jpg,416,655,4,0,0.4536,1
circuit_1239.jpg,624,656,3,0,0.321,1
circuit_1241.jpg,330,149,3,1,0.3443,2
circuit_1241.jpg,426,154,3,1,0.3717,2
circuit_1241.jpg,502,154,3,1,0.4194,2
circuit_1241.jpg,658,270,3,0,0.3409,1
circuit_1241.jpg,694,272,3,0,0.3712,1
circuit_1241.jpg,722,274,3,0,0.3094,1
circuit_1241.jpg,112,286,3,1,0.3998,4
circuit_1241.jpg,208,293,4,1,0.4827,4
circuit_1241.jpg,215,398,4,1,0.3542,3
circuit_1241.jpg,248,398,3,1,0.3943,3
circuit_1241.jpg,478,401,4,1,0.4481,2
circuit_1241.jpg,772,406,5,0,0.439,1
circuit_1241.jpg,590,408,3,0,0.4331,1
circuit_1241.jpg,615,411,5,0,0.3847,1
circuit_1241.jpg,586,425,4,0,0.5648,1
circuit_1241.jpg,608,428,4,0,0.5949,1
circuit_1241.jpg,542,432,4,0,0.2459,1
circuit_1241.jpg,565,430,4,0,0.4519,1
circuit_1241.jpg,116,436,3,1,0.3847,4
circuit_1241.jpg,150,504,3,1,0.3641,4
circuit_1241.jpg,776,513,4,0,0.3857,1
circuit_1241.jpg,834,517,3,0,0.3292,1
circuit_1241.jpg,605,529,3,1,0.3267,2
circuit_1241.jpg,982,534,3,0,0.3189,1
circuit_1241.jpg,607,544,3,1,0.3606,2
circuit_1241.jpg,989,572,3,0,0.3206,1
circuit_1241.jpg,992,592,3,0,0.3749,1
circuit_1241.jpg,728,614,3,0,0.3784,1
circuit_1241.jpg,773,617,3,0,0.3577,1
circuit_1241.jpg,990,618,3,0,0.3647,1
circuit_1241.jpg,889,621,3,0,0.3036,1
circuit_1241.jpg,956,622,3,0,0.4305,1
circuit_1241.jpg,612,630,3,1,0.331,2
circuit_1241.jpg,476,638,3,1,0.3339,2
circuit_1241.jpg,956,638,3,0,0.4059,1
circuit_1241.jpg,202,646,3,1,0.3187,2
circuit_1241.jpg,200,664,3,1,0.3298,2
circuit_1241.jpg,774,684,4,0,0.3281,1
circuit_1241.jpg,482,720,3,1,0.3491,2
circuit_1241.jpg,486,746,4,1,0.344,2
circuit_1241.jpg,726,771,4,0,0.3664,1
circuit_1241.jpg,529,824,3,1,0.402,2
circuit_1241.jpg,881,841,3,0,0.3203,1
circuit_1241.jpg,128,907,3,1,0.3547,4
circuit_1241.jpg,176,910,3,1,0.3463,4
circuit_1241.jpg,488,917,4,1,0.3734,4
